student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
48,Suzanne Meyer,20.0,Male,95.0,,South Joshua,bartlettchristy@perez-strickland.com,1972-09-21 00:00:00,Data Science,110.0,active,,,144.0,1976-01-20 00:00:00,"6637 Michelle Unions Apt. 959, Erikfort","{'hobbies': ['do', 'property'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['parent', 'raise']}, 'family': {'siblings': 1, 'income': {'father': 709, 'mother': 1006}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","['do', 'property']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",3.0,1.0,4.0,"['parent', 'raise']",1.0,709.0,1006.0,Other,,
49,,18.0,Female,90.0,+998718094741,Lake Michael,,,Data Science,81.0,active,-2.0,average,225.0,1992-09-19 00:00:00,"00607 Alvarez Circles Suite 553, North Benjamin","{hobbies:['wonder', 'strong']}",,,,,,,,,,Other,,
50,Justin Wong,18.0,Female,90.0,+998991771999,Travisfort,,1970-02-03 13:13:00,Other,110.0,active,3.7,average,164.0,1995-02-16 00:00:00,"Apartment 28, East Andrew district, Tashkent, UZ, 100090","{'hobbies': ['decide', 'continue'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['these', 'could']}, 'family': {'siblings': 3, 'income': {'father': 204, 'mother': 506}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['decide', 'continue']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",4.0,4.0,3.0,"['these', 'could']",3.0,204.0,506.0,Tashkent,East Andrew,100090
51,James Davis,20.0,Female,61.0,,New Emilyshire,,2014-02-09 00:00:00,Data Science,,inactive,3.7,average,132.0,1995-04-07 00:00:00,UZ 100391 Tashkent Lake Amy,"{hobbies:['prove', 'central']}",,,,,,,,,,Tashkent,,100391
52,Mitchell Conway,19.0,Female,63.0,+998709119906,Lake Louis,,1994-06-13 04:13:00,Data Science,,inactive,-2.0,,205.0,,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""painting"", ""tough""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""hour"", ""series""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 543, ""mother"": 1003}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['painting', 'tough']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",4.0,5.0,2.0,"['hour', 'series']",3.0,543.0,1003.0,,,
53,,20.0,Female,88.0,+998911185301,West Lindsayview,dclark@boyd.info,2012-06-25 00:00:00,Other,110.0,inactive,3.7,average,251.0,1990-03-31 00:00:00,UZ 100232 Tashkent Annabury,"{hobbies:['least', 'question']}",,,,,,,,,,Tashkent,,100232
54,Heather Moreno,19.0,Female,83.0,+998828905514,South Jasmine,,2025-07-25 00:00:00,Data Science,,pending,,excellent,221.0,2024-01-16 00:00:00,"Christown 6-kv, dom 20, Tashkent","{""hobbies"": [""leave"", ""effect""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 5}, ""soft"": [""six"", ""reduce""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 581, ""mother"": 302}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['leave', 'effect']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",3.0,5.0,5.0,"['six', 'reduce']",1.0,581.0,302.0,Tashkent,,
55,Todd Moore,21.0,Male,,+998223014006,Richardview,schmidtregina@gmail.com,1999-04-29 21:01:29,Data Science,110.0,inactive,0.0,excellent,51.0,1998-03-22 03:51:00,"Apartment 40, West Davidhaven district, Tashkent, UZ, 100291","{hobbies:['save', 'most']}",,,,,,,,,,Tashkent,West Davidhaven,100291
56,,21.0,Female,90.0,,Katelynton,dominguezerin@solis.org,,Other,,inactive,4.5,,298.0,1980-07-14 00:00:00,"Apartment 42, South Charles district, Tashkent, UZ, 100904","{'hobbies': ['where', 'game'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 1}, 'soft': ['per', 'detail']}, 'family': {'siblings': 1, 'income': {'father': 602, 'mother': 1380}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['where', 'game']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4.0,2.0,1.0,"['per', 'detail']",1.0,602.0,1380.0,Tashkent,South Charles,100904
57,Ashley Lowe,20.0,Female,90.0,+998006715583,Robertshire,zvargas@chapman.org,2025-02-08 09:46:00,Data Science,,inactive,,average,236.0,2023-01-02 00:00:00,"87807 Kayla Glens, Autumnmouth",INVALID_JSON_DATA,,,,,,,,,,Other,,
58,Eric Holmes,18.0,Male,57.0,+998219273279,West Tricia,,2001-03-13 12:56:00,Data Science,80.0,pending,15.5,excellent,160.0,2020-05-21 00:00:00,"682 Vasquez Expressway Suite 699, West Nicolechester","{'hobbies': ['recognize', 'between'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 2}, 'soft': ['image', 'leg']}, 'family': {'siblings': 5, 'income': {'father': 1178, 'mother': 1209}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['recognize', 'between']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",5.0,2.0,2.0,"['image', 'leg']",5.0,1178.0,1209.0,Other,,
59,Nathan Melendez,20.0,Female,75.0,+998671082545,Wheelerport,,1971-06-20 00:00:00,Data Science,,active,4.5,average,65.0,1970-09-19 00:00:00,"Apartment 9, Laurabury district, Tashkent, UZ, 100798","{hobbies:['offer', 'president']}",,,,,,,,,,Tashkent,Laurabury,100798
60,Brett Cabrera,20.0,Unknown,90.0,,Port Carlos,,,Data Science,,active,15.5,excellent,121.0,1972-01-29 00:00:00,"East Elizabethhaven 9-kv, dom 15, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
61,William Moore,20.0,Female,93.0,+998428357188,Port Juanland,,2010-05-07 00:00:00,Data Science,,inactive,3.2,average,50.0,1983-06-05 05:46:56,"6258 Gordon Road, Smithshire","{'hobbies': ['painting', 'kid'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['fill', 'growth']}, 'family': {'siblings': 5, 'income': {'father': 964, 'mother': 1178}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['painting', 'kid']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",1.0,4.0,2.0,"['fill', 'growth']",5.0,964.0,1178.0,Other,,
62,Margaret Lopez,20.0,Male,90.0,+998810051067,East Caitlinfurt,,1980-02-04 04:04:00,Other,106.0,active,4.07,,183.0,,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['others', 'one'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 2}, 'soft': ['enjoy', 'test']}, 'family': {'siblings': 5, 'income': {'father': 946, 'mother': 741}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['others', 'one']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3.0,5.0,2.0,"['enjoy', 'test']",5.0,946.0,741.0,,,
63,William Olsen,22.0,Female,90.0,+998891183975,East Sophia,,1995-11-13 00:00:00,Data Science,,inactive,3.72,excellent,138.0,1999-04-21 00:00:00,"9057 Griffin Heights, Rasmussenside",INVALID_JSON_DATA,,,,,,,,,,Other,,
64,,19.0,Female,90.0,,Christopherborough,,2014-12-15 00:00:00,Python,,active,4.5,good,97.0,2011-04-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""stock"", ""management""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 1}, ""soft"": [""move"", ""bar""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 786, ""mother"": 987}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}","['stock', 'management']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",3.0,5.0,1.0,"['move', 'bar']",3.0,786.0,987.0,,,
65,Randall Heath,18.0,Male,90.0,+998736033101,Deleonside,,,Other,65.0,pending,4.5,average,105.0,1985-10-02 00:00:00,"Apartment 7, Lutzfort district, Tashkent, UZ, 100220","{""hobbies"": [""position"", ""stuff""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 1}, ""soft"": [""two"", ""economy""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 527, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2023}]}","['position', 'stuff']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",3.0,4.0,1.0,"['two', 'economy']",5.0,527.0,408.0,Tashkent,Lutzfort,100220
66,,20.0,Male,90.0,+998149895033,North Markbury,nrichard@carney.com,2012-03-29 00:00:00,Data Science,99.0,inactive,4.5,average,274.0,2016-12-24 09:42:22,"67890 Conrad Walks, East Tannermouth","{'hobbies': ['shake', 'behind'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 5}, 'soft': ['what', 'happy']}, 'family': {'siblings': 5, 'income': {'father': 1227, 'mother': 564}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['shake', 'behind']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",3.0,4.0,5.0,"['what', 'happy']",5.0,1227.0,564.0,Other,,
67,Ashley Mills,,Female,90.0,,Youngside,,2012-07-27 00:00:00,Data Science,,pending,,excellent,276.0,1991-06-04 04:44:47,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""share"", ""fly""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 3}, ""soft"": [""floor"", ""question""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 1427, ""mother"": 1378}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}","['share', 'fly']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",2.0,5.0,3.0,"['floor', 'question']",0.0,1427.0,1378.0,,,
68,John Rosario,18.0,Female,82.0,+998559929289,Belindabury,,1971-07-20 08:45:22,Data Science,,inactive,-2.0,good,190.0,1990-08-02 14:57:53,"Apartment 1, North Adammouth district, Tashkent, UZ, 100059","{'hobbies': ['result', 'current'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['return', 'address']}, 'family': {'siblings': 5, 'income': {'father': 1037, 'mother': 1043}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}","['result', 'current']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]",3.0,1.0,4.0,"['return', 'address']",5.0,1037.0,1043.0,Tashkent,North Adammouth,100059
69,,21.0,Unknown,,,Jenniferfort,,,Data Science,109.0,inactive,,average,209.0,2001-08-11 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
70,,18.0,Female,66.0,+998598796579,Lake Josephville,nathaniel54@lloyd.biz,2002-10-31 12:03:00,Data Science,110.0,pending,4.5,excellent,88.0,2012-06-13 19:49:00,"Port Lisa 17-kv, dom 46, Tashkent","{'hobbies': ['ahead', 'force'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 1}, 'soft': ['where', 'responsibility']}, 'family': {'siblings': 5, 'income': {'father': 658, 'mother': 561}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['ahead', 'force']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",5.0,1.0,1.0,"['where', 'responsibility']",5.0,658.0,561.0,Tashkent,,
71,Robert Hayes,,Male,,+998562362942,Tabithafurt,teresa05@collins.biz,,Other,63.0,pending,,excellent,103.0,1996-09-27 00:00:00,"Benitezmouth 14-kv, dom 38, Tashkent","{""hobbies"": [""lead"", ""toward""], ""skills"": {""tech"": {""python"": 1, ""excel"": 2, ""sql"": 3}, ""soft"": [""through"", ""water""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 494, ""mother"": 1415}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}","['lead', 'toward']","[{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]",1.0,2.0,3.0,"['through', 'water']",5.0,494.0,1415.0,Tashkent,,
72,William Weiss,,Female,78.0,+998361875307,Williamfort,,,Data Science,,active,15.5,,57.0,1977-11-15 00:00:00,"313 Ayala Point, East Nicholas",INVALID_JSON_DATA,,,,,,,,,,Other,,
73,,18.0,Female,90.0,,Smithville,scampbell@mendez.biz,1993-12-18 00:00:00,Other,,inactive,3.19,good,117.0,2001-05-06 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['majority', 'week']}",,,,,,,,,,,,
74,Brandi Reed,18.0,Male,90.0,,Port Randallberg,,1990-09-05 00:00:00,Python,89.0,pending,3.7,excellent,176.0,2013-07-28 22:26:51,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
75,,22.0,Female,98.0,+998936950828,East Shelly,lsmith@gmail.com,,Other,,active,2.71,average,200.0,2006-03-02 10:39:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""dark"", ""exist""], ""skills"": {""tech"": {""python"": 5, ""excel"": 1, ""sql"": 4}, ""soft"": [""store"", ""position""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 294, ""mother"": 207}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}","['dark', 'exist']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]",5.0,1.0,4.0,"['store', 'position']",0.0,294.0,207.0,,,
76,Anthony Hendricks,,Unknown,,+998166147591,Figueroamouth,,2000-07-19 00:00:00,Data Science,110.0,inactive,,,117.0,,UZ 100760 Tashkent Millermouth,"{hobbies:['particular', 'lead']}",,,,,,,,,,Tashkent,,100760
77,Alexa Sanders,21.0,Male,73.0,+998477475643,Lake Randymouth,johnsonchelsea@yahoo.com,1986-12-20 00:00:00,Data Science,,active,0.0,excellent,256.0,2021-07-18 00:00:00,"034 Cooley Way, East Ian",INVALID_JSON_DATA,,,,,,,,,,Other,,
78,,18.0,Male,95.0,,Romeroville,,2017-12-25 12:00:00,Other,,active,4.5,good,217.0,1989-02-04 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
79,Garrett Taylor,20.0,Female,,+998539429066,Martinezfort,,2005-11-18 17:34:28,Data Science,89.0,active,0.0,excellent,225.0,1974-11-07 16:09:00,UZ 100510 Tashkent Andrewmouth,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100510
80,Brandy Gray,19.0,Male,90.0,+998676642283,Andrewborough,ballen@barber-saunders.com,1986-04-11 00:00:00,Data Science,105.0,active,4.49,average,266.0,2025-07-12 00:00:00,UZ 100622 Tashkent Aarontown,"{hobbies:['back', 'carry']}",,,,,,,,,,Tashkent,,100622
81,Donna Scott,19.0,Female,,+998366003596,Lake Timfort,alicia71@robles.com,1996-11-30 17:12:35,Data Science,110.0,active,-2.0,excellent,65.0,2015-03-29 18:51:00,UZ 100720 Tashkent Lake Hollytown,"{hobbies:['participant', 'spring']}",,,,,,,,,,Tashkent,,100720
82,Karen Baker MD,,Female,60.0,,Kristinabury,paul48@brown.com,1974-09-10 00:00:00,Data Science,110.0,active,3.7,average,68.0,,UZ 100855 Tashkent Lake Tyler,"{'hobbies': ['garden', 'possible'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 4}, 'soft': ['after', 'similar']}, 'family': {'siblings': 4, 'income': {'father': 349, 'mother': 536}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['garden', 'possible']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",1.0,4.0,4.0,"['after', 'similar']",4.0,349.0,536.0,Tashkent,,100855
83,,18.0,Female,90.0,+998387607654,Ayershaven,,1995-04-15 05:21:46,Data Science,102.0,inactive,15.5,good,172.0,2000-09-03 00:00:00,"Apartment 18, Tarafurt district, Tashkent, UZ, 100739","{'hobbies': ['actually', 'commercial'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 5}, 'soft': ['example', 'defense']}, 'family': {'siblings': 1, 'income': {'father': 1111, 'mother': 456}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['actually', 'commercial']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",1.0,3.0,5.0,"['example', 'defense']",1.0,1111.0,456.0,Tashkent,Tarafurt,100739
84,Michael Jenkins,18.0,Female,68.0,+998135870913,New Brenda,mcolon@gmail.com,2002-11-25 00:00:00,Data Science,110.0,inactive,-2.0,average,284.0,2008-04-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['collection', 'single'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 1}, 'soft': ['expect', 'fall']}, 'family': {'siblings': 5, 'income': {'father': 675, 'mother': 1465}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['collection', 'single']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",4.0,4.0,1.0,"['expect', 'fall']",5.0,675.0,1465.0,,,
85,,21.0,Male,75.0,+998768844761,New Nicoleside,,1996-10-08 21:47:00,Data Science,,inactive,-2.0,excellent,95.0,1994-05-31 00:00:00,"33084 Williams Point, Jesusborough","{hobbies:['trial', 'place']}",,,,,,,,,,Other,,
86,Mario Ramirez,22.0,Unknown,90.0,,Deannachester,,,Other,110.0,pending,0.0,,111.0,1984-03-09 07:06:32,"BROKEN,ADDRESS,DATA,,,","{hobbies:['buy', 'now']}",,,,,,,,,,,,
87,Kyle Doyle,20.0,Female,,,Powersland,,2001-11-27 00:00:00,Data Science,,inactive,,,66.0,2016-05-02 00:00:00,"South Jacobview 25-kv, dom 42, Tashkent","{'hobbies': ['example', 'break'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 3}, 'soft': ['PM', 'structure']}, 'family': {'siblings': 4, 'income': {'father': 491, 'mother': 426}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","['example', 'break']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",3.0,4.0,3.0,"['PM', 'structure']",4.0,491.0,426.0,Tashkent,,
88,Hannah Montes,21.0,Unknown,,,South Thomas,,2008-07-18 06:10:35,Other,68.0,active,3.81,,110.0,,UZ 100240 Tashkent Charlesshire,"{'hobbies': ['dream', 'forward'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 2}, 'soft': ['like', 'clear']}, 'family': {'siblings': 5, 'income': {'father': 626, 'mother': 1045}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}","['dream', 'forward']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]",5.0,5.0,2.0,"['like', 'clear']",5.0,626.0,1045.0,Tashkent,,100240
89,James Weaver,22.0,Female,,+998800269976,West Jonathan,,2000-04-09 11:39:29,Python,110.0,pending,,,149.0,,"Apartment 8, South Christina district, Tashkent, UZ, 100031","{'hobbies': ['anything', 'catch'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['like', 'how']}, 'family': {'siblings': 4, 'income': {'father': 503, 'mother': 394}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['anything', 'catch']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",1.0,2.0,2.0,"['like', 'how']",4.0,503.0,394.0,Tashkent,South Christina,100031
90,Johnny Nguyen,20.0,Male,,,West Henrymouth,sherrimanning@gmail.com,2004-08-30 00:00:00,Other,,inactive,4.5,excellent,288.0,2003-03-15 05:06:48,"BROKEN,ADDRESS,DATA,,,","{hobbies:['water', 'hot']}",,,,,,,,,,,,
91,Barry Cooper,,Female,82.0,+998760178005,Georgeshire,,2018-05-23 00:00:00,Other,,active,2.48,excellent,283.0,1997-11-24 00:00:00,"Apartment 15, North Nicholas district, Tashkent, UZ, 100716",INVALID_JSON_DATA,,,,,,,,,,Tashkent,North Nicholas,100716
92,Peter Rogers,18.0,Female,,,Tonytown,,1971-12-22 21:02:00,Other,,active,4.5,excellent,260.0,1997-07-15 00:00:00,"East Joshuaton 6-kv, dom 44, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
93,Samantha Garcia,20.0,Female,,,Port Jeremyburgh,,,Data Science,89.0,pending,,excellent,195.0,2017-01-31 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['doctor', 'set']}",,,,,,,,,,,,
94,,21.0,Female,,,West Bryanburgh,,2015-09-14 00:00:00,Other,110.0,pending,3.72,good,51.0,1995-10-29 00:00:00,"3646 Micheal Place, Port Douglas","{'hobbies': ['fly', 'me'], 'skills': {'tech': {'python': 5, 'excel': 1, 'sql': 3}, 'soft': ['ago', 'per']}, 'family': {'siblings': 2, 'income': {'father': 1215, 'mother': 272}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}","['fly', 'me']","[{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]",5.0,1.0,3.0,"['ago', 'per']",2.0,1215.0,272.0,Other,,
95,,19.0,Male,82.0,,Leechester,,2012-11-23 00:00:00,Data Science,,pending,4.44,good,144.0,1987-03-21 11:08:51,"BROKEN,ADDRESS,DATA,,,","{hobbies:['avoid', 'consumer']}",,,,,,,,,,,,
96,Joel Cantrell,18.0,Female,91.0,+998687229572,Duncanshire,john55@cox-horne.org,1984-10-14 00:00:00,Other,110.0,inactive,15.5,average,295.0,1971-02-21 00:00:00,"902 Wiggins Mill, East Susan","{""hobbies"": [""skill"", ""continue""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 4}, ""soft"": [""actually"", ""condition""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1454, ""mother"": 391}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}","['skill', 'continue']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",1.0,5.0,4.0,"['actually', 'condition']",3.0,1454.0,391.0,Other,,
